ContentItem ID,Type,Slug,Title,Status,Channel,Next Date,Image?,Venue,Venue Address,Venue City,Venue Zipcode,Venue Website,Venue Phone,Author,Last Updated,Subheadline,Brief,Long Description
566322,Venue,mmxozk-cruisin-usa-frozen-custard-venue,Cruisin USA Frozen Custard,Live,restaurants,"",yes,"",105 S Ridgecrest Ave,Nixa,65714,"",417-725-5550,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Great frozen custard in a great location.,Great frozen custard in a great location.
566051,Venue,mmxozk-crystal-dining-room-venue,Crystal Dining Room,Live,restaurants,"","","",75 Prospect Ave.,Eureka Springs,72632,http://www.crescent-hotel.com/,479-253-9766,"","Jun 17, 2011 by lhanford@springfi.gannett.com","","Offering casual elegance in the dining room of the 1886 Crescent Hotel, the Crystal Dining Room offers fine dining with the showmanship and romance of yesteryear. Self-described as a ""classic and American nouveau steakshouse,"" the restaurant serves breakfast, brunch, buffets and dinners. Buffets...","Offering casual elegance in the dining room of the 1886 Crescent Hotel, the Crystal Dining Room offers fine dining with the showmanship and romance of yesteryear. Self-described as a ""classic and American nouveau steakshouse,"" the restaurant serves breakfast, brunch, buffets and dinners. Buffets have meat-carving stations, a full range of main dishes and sides, chocolate fountain, and deserts. Extensive wine list and premium liquors. Casual dress before 5; jacket preferred for dinner. Reservations recommended."
565818,Venue,mmxozk-culver-stockton-college-venue,Culver-Stockton College,Live,education,"",yes,"",One College Hill,Canton,63435,http://www.culver.edu/,1-573-288-6000,"","Mar 28, 2011 by Gannett - Ozarks Venues","","Culver-Stockton is a comprehensive college, with a rich liberal arts heritage and an innovative curriculum geared to the needs of the 21st century. This private, residential college, founded in 1853, is located on a bluff overlooking Canton, Missouri, and","Culver-Stockton College offers a wide variety of majors, minors, specializations and certifications in business, education, the fine arts, humanities and social sciences, and natural sciences and mathematics. In addition, a highlight of the EXP@CSC curriculum will be interdisciplinary majors and the ability to design your own major. Their majors include:  Accountancy, Business, and Finance, Athletic Training, Sport Management, and Physical Education, Arts Management, Music, Theatre, Musical Theatre, and the studio arts (including art education)Education, (with certifications available K-12)Media Communication, Speech Communication, and EnglishNursing, Biology, Mathematics, and Biological ChemistryPolitical Science, Psychology, Criminal Justice, Religion and Philosophy."
566323,Venue,mmxozk-custard-company-venue,Custard Company,Live,restaurants,"",yes,"",1318 W. 76 Country Blvd.,Branson,65616,"",417-334-2466,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","The Custard Company is all frozen custard; cool treats for warm days. No other food is served here, but dessert can be had all day long.","The Custard Company is all frozen custard; cool treats for warm days. No other food is served here, but dessert can be had all day long."
566326,Venue,mmxozk-d-and-w-state-line-venue,D and W State Line,Live,restaurants,"","","","",Thayer,65791,"",417-264-7303,"","Mar 28, 2011 by rjasper@news-leader.com","","Located next to Mammoth Springs State Park and known for its flaming steaks, this restaurant is open 24 hours and offers specials every day of the week.","Located next to Mammoth Springs State Park and known for its flaming steaks, this restaurant is open 24 hours and offers specials every day of the week."
566336,Venue,mmxozk-darpinos-italian-cafe-venue,D'arpino's Italian Cafe,Live,restaurants,"",yes,"",3014 S. National Ave.,Springfield,65804,http://www.darpinositaliancafe.com/,417-889-9898,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","D'Arpino's is a locally-owned favorite featuring original-recipe Italian dishes and amazing desserts, along with live piano entertainment on Monday, Tuesday and Wednesday evenings. A great place for lunch or dinner, but be sure to save room for dessert, or get it to go for later, because D'Arpino's...","D'Arpino's is a locally-owned favorite featuring original-recipe Italian dishes and amazing desserts, along with live piano entertainment on Monday, Tuesday and Wednesday evenings. A great place for lunch or dinner, but be sure to save room for dessert, or get it to go for later, because D'Arpino's offers some scrumptious desserts such as Tiramisu, chocolate torte and chocolate lover's cake.On Monday, Tuesday and Wednesday evenings, vocalist/pianist Steve Crawford entertains patrons from 6 to 9 p.m.&nbsp;"
566324,Venue,mmxozk-d-and-k-venue,D & K,Live,restaurants,"","","",315 1st St.,Summersville,65571,"",417-932-4188,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Burgers are the house specialty here; daily specials every day for around $5.,Burgers are the house specialty here; daily specials every day for around $5.
566325,Venue,mmxozk-d-and-r-lounge-venue,D & R Lounge,Live,bars-and-clubs,"","","",207 S Center St,Clinton,64735,"",660-885-8422,"","Mar 28, 2011 by bwhite@news-leader.com","","",""
566327,Venue,mmxozk-da-barefoot-chef-venue,Da Barefoot Chef,Live,restaurants,"",yes,"",519 N 21st Street,Ozark,65721,http://www.dabarefootchef.com/,417.861.8896,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Headed by a chef who's traveled the world cooking for the rich and famous, Da Barefoot Chef serves traditional fare made from only local ingredient; event planning, elite catering and farm management.","Headed by a chef who's traveled the world cooking for the rich and famous, Da Barefoot Chef serves traditional fare made from only local ingredient; event planning, elite catering and farm management."
1566922,Venue,mmxozk-da-cubby-hole-venue-1,Da Cubby Hole,Live,events,"","","",2185 South Campbell Avenue,Springfield,65807,"",417-890-9932,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
891942,Venue,mmxozk-da-cubby-hole-venue,Da Cubby Hole,Live,bars-and-clubs,"",yes,"",2185 S. Campbell,Springfield,65807,"",417-890-9932,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Do you find that you are the lone Cubs fan lost in Cards Country? Do you bristle at the sight of ketchup on a hot dog? Do you say things like, ""Where will you be at?"" Well then, we've got the place for you. Da Cubby Hole is a neigborhood sports bar with a Chicago pedigree. Owner Daisy is a former...","Do you find that you are the lone Cubs fan lost in Cards Country? Do you bristle at the sight of ketchup on a hot dog? Do you say things like, ""Where will you be at?"" Well then, we've got the place for you. Da Cubby Hole is a neigborhood sports bar with a Chicago pedigree. Owner Daisy is a former denizen of the Windy City and has brought some of it's culinary (Italian beef and pizza puffs) and cultural (the distinct sounds of a Chicago accent) treasures to the Ozarks. She's a Cubbies and Bears fan so you best believe who will get priority on the TV. The ingredients for the food are flown in from Chicago vendors to ensure their authenticity. But beyond that, it's just a nice place to have a cold one and relax."
566328,Venue,mmxozk-dadeville-cafe-venue,Dadeville Cafe,Live,other,"","","","",Dadeville,65635,"",417-995-2191,"","Mar 28, 2011 by rjasper@news-leader.com","","",""
1441028,Venue,mmxozk-dagwoods-sandwich-shoppe-venue,Dagwood's Sandwich Shoppe,Live,restaurants,"",yes,"",1111 E. Republic Rd.,Springfield,65807,"",417-886-5155,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","A great stop for the sandwich connoisseur; create your own sandwich in a unique way. Fresh meats and veggies artfully prepared is one reason to go, the friendly attentive service is the other.","A great stop for the sandwich connoisseur; create your own sandwich in a unique way. Fresh meats and veggies artfully prepared is one reason to go, the friendly attentive service is the other."
566329,Venue,mmxozk-daily-pub-venue,Daily Pub,Live,bars-and-clubs,"",yes,"",1906 E. Meadowmere St.,Springfield,65804,"",417-862-9911,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Classic neighborhood bar playing all types of music. Live music is available every Thursday, Friday and Saturday.","Classic neighborhood bar playing all types of music. Live music is available every Thursday, Friday and Saturday."
566330,Venue,mmxozk-dairy-lane-venue,Dairy Lane,Live,restaurants,"","","","",Crane,65633,"",417-723-5807,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Dairy Lane is local place, family-owned-and\-operated, serving a variety of food from burgers to Chinese. Stop in as you are for a burger. Dairy Lane offers an extensive breakfast menu and daily specials. A Chinese buffet is offered on Wednesdays from 4 to 7 p.m and a lunch buffet on Sundays.","Dairy Lane is local place, family-owned-and\-operated, serving a variety of food from burgers to Chinese. Stop in as you are for a burger. Dairy Lane offers an extensive breakfast menu and daily specials. A Chinese buffet is offered on Wednesdays from 4 to 7 p.m and a lunch buffet on Sundays."
566335,Venue,mmxozk-dans-place-venue,Dan's Place,Live,restaurants,"",yes,"",1816 W. Division St.,Springfield,65802,"",417-862-2897,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Dan's Place is a neighborhood bar and grill, serving American fare in a relaxed atmosphere. Dan's extra spicy wings are a hit. Kids are welcome, but after 10 p.m., they ask no one under 21, because the bar is in full swing. There is a beer garden with ample outdoor seating and julebox, so you can...","Dan's Place is a neighborhood bar and grill, serving American fare in a relaxed atmosphere. Dan's extra spicy wings are a hit. Kids are welcome, but after 10 p.m., they ask no one under 21, because the bar is in full swing. There is a beer garden with ample outdoor seating and julebox, so you can choose your music to jam to. Thursday nights are 9-ball tournaments and Sunday nights are horseshoe tournaments."
566331,Venue,mmxozk-dannas-bar-b-q-and-burger-shop-venue,Danna's Bar B Q and Burger Shop,Live,restaurants,"",yes,"",7930 E. Missouri 76,Branson,65601,"",417-334-9541,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A barbecue place that smokes its own meats, Danna's has dine-in and take-out service, offering an array of barbecue fare. Beef and pork, smoked ribs, burgers, chicken sandwiches, salads, loaded baked potatoes and nachos are popular.","A barbecue place that smokes its own meats, Danna's has dine-in and take-out service, offering an array of barbecue fare. Beef and pork, smoked ribs, burgers, chicken sandwiches, salads, loaded baked potatoes and nachos are popular."
566332,Venue,mmxozk-dannas-bar-b-q-and-burger-shop-we-venue,Danna's Bar-B-Q and Burger Shop West,Live,restaurants,"",yes,"",15 Hope Road,Branson West,65616,"",417-272-1945,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A barbecue place that smokes its own meats, Danna's has dine-in and take-out service, offering an array of barbecue fare. Beef and pork, smoked ribs, burgers, chicken sandwiches, salads, loaded baked potatoes and nachos are popular. Beer available.","A barbecue place that smokes its own meats, Danna's has dine-in and take-out service, offering an array of barbecue fare. Beef and pork, smoked ribs, burgers, chicken sandwiches, salads, loaded baked potatoes and nachos are popular. Beer available."
